bin_id,sensor_id,reading_id,timestamp,fill_level_percent,bin_type,location_latitude,location_longitude,address_street,address_city,address_state,address_postal_code,address_country,battery_level_percent,bin_status,overflow_alert,alert_flag,alert_type,truck_available,route_efficiency,travel_time,urban_density_factor,waste_generation_index,bin_capacity_kg,bin_fill_percent,weight_kg,day_of_week,month,is_weekend,gas_level,temperature,rainfall,lag_1,lag_2,rolling_mean_7,next_day_waste_kg,peak_flag,date,hour,day_name,week_number,department,waste_source,shift,production_volume_index,estimated_pickup_cost,pickup_required,manager_approval_required,manager_approval_status,overflow_risk,vehicle_assignment_status,cost_saving_if_skipped,derived_peak_day
BIN-008,SNSR-1008,READ-00008,2024-06-03 20:45:12+00:00,57.8,organic,55.7558,37.6173,7 Tverskaya St,Moscow,MOW,101000,Russia,35.4,active,FALSE,0,,1,0.771016407,19.32592552,0.524315966,0.893773884,50,38.90111527,17.38306595,0,6,0,168.0422349,29.6463774,6,15.69401626,13.39419572,11.48827503,18.93004369,0,03-06-2024,20,Monday,23,Cafeteria,Food Waste Area,Evening,0.89,59.12,0,0,Not Needed,Low,No Dispatch Needed,59.12,0
BIN-009,SNSR-1009,READ-00009,2024-06-03 21:59:44+00:00,100,hazardous,-22.9068,-43.1729,18 Avenida Atlântica,Rio de Janeiro,RJ,22021-001,Brazil,9.5,out_of_service,TRUE,0,,1,0.610167651,12.03875708,1.145472296,1.177111717,50,33.97527129,21.10727455,0,6,0,145.9566716,23.88243964,17,18.26746725,15.69401626,13.46846553,21.55645068,0,03-06-2024,21,Monday,23,Quality Lab,Chemical Handling Area,Evening,1.18,86.22,1,1,Pending,High,Vehicle Ready,0,0
BIN-010,SNSR-1010,READ-00010,2024-06-03 23:07:31+00:00,63.2,other,41.9028,12.4964,99 Via del Corso,Rome,RM,187,Italy,54.9,active,FALSE,0,,0,0.643156571,39.54464716,0.677110679,0.862499351,50,39.11299121,20.4421661,0,6,0,143.2433287,23.49626267,7,18.93004369,18.26746725,15.56924753,22.65328511,0,03-06-2024,23,Monday,23,Storage,Warehouse Utility Area,Night,0.69,99.8,0,0,Not Needed,Low,No Dispatch Needed,99.8,0
BIN-011,SNSR-1011,READ-00011,2024-06-04 01:26:45+00:00,17.7,general,37.7749,-122.4194,350 Market St,San Francisco,CA,94103,USA,71.6,active,FALSE,0,,1,0.612571674,43.87821809,1.440458584,0.963382852,50,48.81646259,22.53638096,1,6,0,176.5400069,29.02424215,0,21.55645068,18.93004369,17.5272566,23.38096568,0,04-06-2024,1,Tuesday,23,Administration,Office Block,Night,0.77,110.53,0,0,Not Needed,Low,No Dispatch Needed,110.53,0
BIN-012,SNSR-1012,READ-00012,2024-06-04 03:32:19+00:00,78.3,recycling,35.6762,139.6503,2-11-1 Nihonbashi,Chuo,Tokyo,103-0027,Japan,45.7,active,FALSE,0,,1,0.854564165,10.82939145,1.453928577,0.747073829,50,46.6094421,23.06971086,1,6,0,194.1858293,25.93781302,10,22.65328511,21.55645068,19.12520348,27.20206506,0,04-06-2024,3,Tuesday,23,Production,Packaging and Production,Night,0.6,51.79,0,0,Not Needed,Medium,No Dispatch Needed,51.79,0
BIN-013,SNSR-1013,READ-00013,2024-06-04 05:17:53+00:00,88,organic,48.2082,16.3738,1 Stephansplatz,Vienna,Vienna,1010,Austria,19.2,maintenance,FALSE,0,,0,0.725742392,35.60465291,1.41486439,0.715210446,50,53.02281812,31.4806179,1,6,0,202.6586697,23.51533134,17,23.38096568,22.65328511,21.09775625,31.08177718,0,04-06-2024,5,Tuesday,23,Cafeteria,Food Waste Area,Night,0.57,108.16,1,0,Not Needed,Medium,Awaiting Vehicle,0,0
BIN-014,SNSR-1014,READ-00014,2024-06-04 06:48:24+00:00,3.2,hazardous,59.3293,18.0686,12 Drottninggatan,Stockholm,AB,11151,Sweden,12.8,out_of_service,FALSE,1,Overflow Warning,1,0.803428276,21.32478876,0.8701587,1.277589049,50,62.12951564,28.07300849,1,6,0,217.4657538,25.14589871,9,27.20206506,23.38096568,23.29600781,34.4111679,0,04-06-2024,6,Tuesday,23,Quality Lab,Chemical Handling Area,Morning,1.47,112.69,0,1,Pending,Low,No Dispatch Needed,112.69,0
BIN-015,SNSR-1015,READ-00015,2024-06-04 08:35:07+00:00,51.7,other,19.4326,-99.1332,67 Paseo de la Reforma,Mexico City,CDMX,6600,Mexico,56.3,active,FALSE,1,Overflow Warning,1,0.96302659,42.25863952,0.515456617,1.201588072,50,70.57366363,29.14203102,1,6,0,242.3209842,24.4358503,2,31.08177718,27.20206506,25.60225076,35.97731609,0,04-06-2024,8,Tuesday,23,Storage,Warehouse Utility Area,Morning,1.38,116.86,0,0,Not Needed,Low,No Dispatch Needed,116.86,0
BIN-016,SNSR-1016,READ-00016,2024-06-04 10:29:41+00:00,96.6,general,39.9042,116.4074,8 Tiananmen Sq,Beijing,Beijing,100006,China,13.7,maintenance,TRUE,0,,1,0.699716892,18.71832145,1.428318563,1.117584524,50,68.42520346,36.31943527,1,6,0,258.5027101,22.21212733,6,34.4111679,31.08177718,28.03757539,36.81916849,0,04-06-2024,10,Tuesday,23,Administration,Office Block,Morning,1.29,84.54,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-017,SNSR-1017,READ-00017,2024-06-04 11:42:16+00:00,58.8,recycling,43.6532,-79.3832,33 Queen St W,Toronto,ON,M5H 2N2,Canada,49.8,active,FALSE,0,,1,0.764153169,44.54688691,0.928184148,0.945371767,50,75.33849379,39.72560069,1,6,0,277.2372929,25.68772735,15,35.97731609,34.4111679,30.21796364,39.71398408,0,04-06-2024,11,Tuesday,23,Production,Packaging and Production,Morning,1.09,135.8,0,1,Pending,Low,No Dispatch Needed,135.8,0
BIN-018,SNSR-1018,READ-00018,2024-06-04 13:13:52+00:00,13.5,organic,28.6139,77.209,14 Connaught Place,Delhi,DL,110001,India,76.1,active,FALSE,0,,0,0.902220455,29.33676732,1.466654819,0.803976592,50,76.74809327,42.50118664,1,6,0,266.7091152,28.45027649,15,36.81916849,35.97731609,32.65520636,41.75451781,0,04-06-2024,13,Tuesday,23,Cafeteria,Food Waste Area,Morning,0.92,112.31,0,0,Not Needed,Low,No Dispatch Needed,112.31,0
BIN-019,SNSR-1019,READ-00019,2024-06-04 15:22:49+00:00,73,hazardous,35.2271,-80.8431,77 S Tryon St,Charlotte,NC,28202,USA,38.9,active,FALSE,0,,1,0.691519266,56.83649944,1.463619977,0.793862226,50,83.0510113,40.19807796,1,6,0,305.7203021,26.86096631,19,39.71398408,36.81916849,35.27999952,42.68165163,1,04-06-2024,15,Tuesday,23,Quality Lab,Chemical Handling Area,Evening,0.79,193.58,0,1,Pending,Medium,No Dispatch Needed,193.58,0
BIN-020,SNSR-1020,READ-00020,2024-06-04 17:04:31+00:00,84.5,other,50.1109,8.6821,88 Zeil,Frankfurt,HE,60313,Germany,28.6,active,FALSE,0,,1,0.630791964,16.87604721,1.353009455,0.850145739,50,92.52195093,41.92006861,1,6,0,281.5368736,26.74943623,16,41.75451781,39.71398408,37.49136903,44.91477082,1,04-06-2024,17,Tuesday,23,Storage,Warehouse Utility Area,Evening,0.85,89.06,1,0,Not Needed,Medium,Vehicle Ready,0,0
BIN-021,SNSR-1021,READ-00021,2024-06-04 18:16:55+00:00,99.9,general,41.3851,2.1734,11 La Rambla,Barcelona,CT,8002,Spain,11.2,out_of_service,TRUE,0,,1,0.715900581,27.05331755,0.794448892,1.029535999,50,95.36724932,46.15402519,1,6,0,319.7705695,23.07770485,1,42.68165163,41.75451781,39.46751097,45.53513064,1,04-06-2024,18,Tuesday,23,Administration,Office Block,Evening,1.03,113.31,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-022,SNSR-1022,READ-00022,2024-06-04 19:37:10+00:00,29.4,recycling,37.9838,23.7275,4 Syntagma Sq,Athens,Attica,10557,Greece,64.3,active,FALSE,0,,1,0.664488515,15.67367606,0.885097729,1.128757554,50,87.47960538,45.53703122,1,6,0,322.0474007,24.57369872,0,44.91477082,42.68165163,41.05664851,4.440849862,1,04-06-2024,19,Tuesday,23,Production,Packaging and Production,Evening,1.13,91.96,0,0,Not Needed,Low,No Dispatch Needed,91.96,0
BIN-023,SNSR-1023,READ-00023,2024-06-04 21:11:03+00:00,60.2,organic,-1.2921,36.8219,25 Kenyatta Ave,Nairobi,Nairobi,100,Kenya,52,active,FALSE,0,,0,0.971879061,56.23468091,1.351136672,1.096118426,50,7.039432617,4.657738042,1,6,0,60.33980627,30.45600615,15,45.53513064,44.91477082,36.55143905,7.259677857,0,04-06-2024,21,Tuesday,23,Cafeteria,Food Waste Area,Evening,1.1,107.74,0,0,Not Needed,Low,No Dispatch Needed,107.74,0
BIN-024,SNSR-1024,READ-00024,2024-06-04 22:53:38+00:00,89.3,hazardous,40.4168,-3.7038,60 Gran Via,Madrid,MD,28013,Spain,19.7,maintenance,FALSE,1,Overflow Warning,1,0.923248152,53.86696767,0.816922005,0.867960338,50,12.35220963,6.483480884,1,6,0,79.30562682,25.73997691,11,4.440849862,45.53513064,32.32865467,8.850666624,0,04-06-2024,22,Tuesday,23,Quality Lab,Chemical Handling Area,Night,0.69,141.04,1,1,Pending,Medium,Vehicle Ready,0,0
BIN-025,SNSR-1025,READ-00025,2024-06-05 00:08:55+00:00,4.8,other,55.9533,-3.1883,7 Princes St,Edinburgh,Scotland,EH2 2QP,UK,77.3,active,FALSE,0,,1,0.853361503,22.89708139,0.669492747,1.272919168,50,17.89604082,6.530383971,2,6,0,92.18016604,21.47097179,4,7.259677857,4.440849862,27.91960932,11.1709047,0,05-06-2024,0,Wednesday,23,Storage,Warehouse Utility Area,Night,1.02,50.36,0,0,Not Needed,Low,No Dispatch Needed,50.36,1
BIN-026,SNSR-1026,READ-00026,2024-06-05 01:25:15+00:00,92.2,general,37.5665,126.978,5 Namdaemunno,Seoul,Seoul,4531,South Korea,16.8,maintenance,TRUE,0,,1,0.948584236,42.9992023,1.056801262,1.14273815,50,22.01767134,16.01101217,2,6,0,106.3465327,25.3004878,4,8.850666624,7.259677857,23.55052173,13.58439068,0,05-06-2024,1,Wednesday,23,Administration,Office Block,Night,0.91,99.81,1,0,Not Needed,High,Vehicle Ready,0,1
BIN-027,SNSR-1027,READ-00027,2024-06-05 02:37:44+00:00,70.7,recycling,25.276987,55.296249,32 Sheikh Zayed Rd,Dubai,Dubai,0,UAE,39.5,active,FALSE,0,,1,0.921468831,50.86111001,1.436154774,1.032612432,50,24.65595536,10.01680402,2,6,0,72.82379229,27.38057899,8,11.1709047,8.850666624,19.39377017,14.73138127,0,05-06-2024,2,Wednesday,23,Production,Packaging and Production,Night,0.83,105.57,0,0,Not Needed,Medium,No Dispatch Needed,105.57,1
BIN-028,SNSR-1028,READ-00028,2024-06-05 03:50:22+00:00,15.4,organic,1.3521,103.8198,19 Orchard Rd,Singapore,Singapore,238858,Singapore,68.2,active,FALSE,0,,1,0.674628024,37.76004058,1.196029797,1.067032448,50,26.65005084,17.41547441,2,6,0,117.9685374,25.46528227,8,13.58439068,11.1709047,15.08185738,18.62492747,0,05-06-2024,3,Wednesday,23,Cafeteria,Food Waste Area,Night,0.85,92.35,0,0,Not Needed,Low,No Dispatch Needed,92.35,1
BIN-029,SNSR-1029,READ-00029,2024-06-05 05:01:13+00:00,77.1,hazardous,-34.6037,-58.3816,22 Avenida Corrientes,Buenos Aires,CABA,C1042,Argentina,22.9,active,FALSE,0,,1,0.957023599,36.48252892,1.07006117,0.951760037,50,32.60038618,16.99916906,2,6,0,151.0851494,23.97650728,2,14.73138127,13.58439068,11.23754264,21.83789235,0,05-06-2024,5,Wednesday,23,Quality Lab,Chemical Handling Area,Night,0.76,124.47,0,1,Pending,Medium,No Dispatch Needed,124.47,1
BIN-030,SNSR-1030,READ-00030,2024-06-05 06:19:58+00:00,42.3,other,13.7563,100.5018,45 Sukhumvit Rd,Bangkok,Bangkok,10110,Thailand,53.8,active,FALSE,0,,1,0.815736897,22.09261455,0.597176494,0.848638594,50,34.62295926,21.2337076,2,6,0,163.1298463,26.45270574,18,18.62492747,14.73138127,13.72283442,25.62613864,0,05-06-2024,6,Wednesday,23,Storage,Warehouse Utility Area,Morning,0.98,69.49,0,0,Not Needed,Low,No Dispatch Needed,69.49,1
BIN-031,SNSR-1031,READ-00031,2024-06-05 07:33:24+00:00,99.2,general,64.1265,-21.8174,2 Laugavegur,Reykjavik,Capital Region,101,Iceland,8.1,out_of_service,TRUE,1,Overflow Warning,1,0.922976062,14.65513839,1.115007227,0.913583607,50,42.35226464,26.19102052,2,6,0,199.7222871,21.76893125,15,21.83789235,18.62492747,16.34661453,29.25803437,0,05-06-2024,7,Wednesday,23,Administration,Office Block,Morning,1.05,63.05,1,0,Not Needed,High,Vehicle Ready,0,1
BIN-032,SNSR-1032,READ-00032,2024-06-05 08:45:16+00:00,23.5,recycling,40.4168,-3.7038,17 Calle de Alcalá,Madrid,MD,28014,Spain,41.2,active,FALSE,0,,1,0.95843652,54.8607879,1.49005385,1.154707666,50,62.48567714,25.73952964,2,6,0,230.6558273,25.84993287,15,25.62613864,21.83789235,19.26195278,31.8506843,0,05-06-2024,8,Wednesday,23,Production,Packaging and Production,Morning,1.33,134.78,0,1,Pending,Low,No Dispatch Needed,134.78,1
BIN-033,SNSR-1033,READ-00033,2024-06-05 09:59:37+00:00,63,organic,31.2304,121.4737,99 Nanjing Rd,Shanghai,Shanghai,200001,China,38.7,active,FALSE,1,Overflow Warning,1,0.72720139,55.02090286,0.640084015,0.708636093,50,68.87598858,30.64358938,2,6,0,232.6816546,29.74323125,2,29.25803437,25.62613864,22.21620701,35.57724412,0,05-06-2024,9,Wednesday,23,Cafeteria,Food Waste Area,Morning,0.81,141.94,0,1,Pending,Low,No Dispatch Needed,141.94,1
BIN-034,SNSR-1034,READ-00034,2024-06-05 11:14:51+00:00,7.2,hazardous,45.4642,9.19,3 Via Torino,Milan,MI,20123,Italy,17.6,out_of_service,FALSE,0,,1,0.64402077,41.65507286,1.018329652,0.769643584,50,75.02824333,35.92739513,2,6,0,216.0864697,25.36483995,19,31.8506843,29.25803437,25.35804322,36.38696788,0,05-06-2024,11,Wednesday,23,Quality Lab,Chemical Handling Area,Morning,0.89,160.28,0,1,Pending,Low,No Dispatch Needed,160.28,1
BIN-035,SNSR-1035,READ-00035,2024-06-05 12:28:34+00:00,55.5,other,52.3676,4.9041,21 Damrak,Amsterdam,NH,1012,Netherlands,62.4,active,FALSE,0,,1,0.691174065,26.95148955,1.377373072,0.727601585,50,75.97628635,31.2553225,2,6,0,250.7332562,25.16967412,0,35.57724412,31.8506843,28.45169845,37.57290789,0,05-06-2024,12,Wednesday,23,Storage,Warehouse Utility Area,Morning,0.84,92.27,0,0,Not Needed,Low,No Dispatch Needed,92.27,1
BIN-036,SNSR-1036,READ-00036,2024-06-05 13:41:09+00:00,97.7,general,60.1699,24.9384,6 Mannerheimintie,Helsinki,Uusimaa,100,Finland,13.1,maintenance,TRUE,1,Overflow Warning,1,0.770843115,27.46047873,1.240768618,0.724437281,50,72.65714476,35.2847001,2,6,0,278.2902419,22.63293654,19,36.38696788,35.57724412,31.15855279,38.23120341,0,05-06-2024,13,Wednesday,23,Administration,Office Block,Morning,0.83,98.83,1,0,Not Needed,High,Vehicle Ready,0,1
BIN-037,SNSR-1037,READ-00037,2024-06-05 15:02:23+00:00,59.6,recycling,41.0082,28.9784,5 Sultanahmet,Istanbul,Istanbul,34122,Turkey,49,active,FALSE,0,,0,0.927205906,46.29778394,1.197015741,1.21327635,50,71.47073588,36.33884004,2,6,0,265.4806601,24.56867391,10,37.57290789,36.38696788,33.50045437,39.86985956,0,05-06-2024,15,Wednesday,23,Production,Packaging and Production,Evening,1.21,134.21,0,1,Pending,Low,No Dispatch Needed,134.21,1
BIN-038,SNSR-1038,READ-00038,2024-06-05 16:15:54+00:00,24.8,organic,38.7223,-9.1393,10 Praça do Comércio,Lisbon,Lisboa,1100-148,Portugal,57.7,active,FALSE,0,,1,0.944292233,54.855513,1.202484084,1.122194716,50,73.24148909,43.06003562,2,6,0,267.3350756,24.77775801,16,38.23120341,37.57290789,35.53527165,41.73023008,0,05-06-2024,16,Wednesday,23,Cafeteria,Food Waste Area,Evening,1.12,159.02,0,1,Pending,Low,No Dispatch Needed,159.02,1
BIN-039,SNSR-1039,READ-00039,2024-06-05 17:29:08+00:00,91.7,hazardous,35.6895,139.6917,4-2-8 Shinjuku,Tokyo,Tokyo,160-0022,Japan,18.4,maintenance,TRUE,0,,0,0.602780852,54.35432121,0.859491151,0.984504297,50,82.7675019,44.33303238,2,6,0,268.1014296,22.73325821,7,39.86985956,38.23120341,37.31701389,43.17995169,1,05-06-2024,17,Wednesday,23,Quality Lab,Chemical Handling Area,Evening,0.98,194.9,1,1,Pending,High,Awaiting Vehicle,0,1
BIN-040,SNSR-1040,READ-00040,2024-06-05 18:43:52+00:00,48.5,other,25.0343,121.5645,9 Zhongxiao Rd,Taipei,Taipei,100,Taiwan,68.1,active,FALSE,0,,1,0.804298921,48.99377729,0.793591844,0.758700496,50,87.03622901,42.87064897,2,6,0,292.5839825,25.41099793,3,41.73023008,39.86985956,38.93548066,46.58053297,1,05-06-2024,18,Wednesday,23,Storage,Warehouse Utility Area,Evening,0.76,148.21,0,1,Pending,Low,No Dispatch Needed,148.21,1
BIN-042,SNSR-1042,READ-00042,2024-06-05 21:14:09+00:00,65.9,recycling,-23.5505,-46.6333,80 Avenida Paulista,Sao Paulo,SP,01310-100,Brazil,36.7,active,FALSE,0,,1,0.688843124,14.20699825,1.310113395,0.984083062,50,10.27730581,5.421982151,2,6,0,58.62774276,24.16546563,7,46.58053297,43.17995169,35.96738492,7.006445114,0,05-06-2024,21,Wednesday,23,Production,Packaging and Production,Evening,0.98,33.16,0,0,Not Needed,Low,No Dispatch Needed,33.16,1
BIN-043,SNSR-1043,READ-00043,2024-06-05 22:29:28+00:00,19.2,organic,44.4268,26.1025,5 Bulevardul Unirii,Bucharest,Bucharest,30167,Romania,59.3,active,FALSE,0,,1,0.647946147,18.0814357,1.367072319,0.803921122,50,18.54537876,4.426316362,2,6,0,79.22932056,23.44093684,19,4.607008823,46.58053297,31.60074738,7.999679901,0,05-06-2024,22,Wednesday,23,Cafeteria,Food Waste Area,Night,0.64,38.74,0,0,Not Needed,Low,No Dispatch Needed,38.74,1
BIN-044,SNSR-1044,READ-00044,2024-06-06 00:01:12+00:00,56.4,hazardous,56.9496,24.1052,8 Brivibas St,Riga,LV,LV-1010,Latvia,25.7,active,FALSE,0,,1,0.735046069,54.92770943,1.413240553,0.96031099,50,19.82095739,4.9681121,3,6,0,94.10489108,26.94561851,2,7.006445114,4.607008823,27.28195831,11.30736933,0,06-06-2024,0,Thursday,23,Quality Lab,Chemical Handling Area,Night,0.77,140.83,0,1,Pending,Low,No Dispatch Needed,140.83,0
BIN-045,SNSR-1045,READ-00045,2024-06-06 01:14:57+00:00,93.8,other,35.8617,104.1954,17 Renmin Rd,Lanzhou,Gansu,730000,China,17.2,maintenance,TRUE,0,,1,0.977163882,40.32145298,1.011342399,0.939102841,50,19.6677975,11.88006756,3,6,0,107.9358343,22.86860387,15,7.999679901,7.006445114,23.20160256,12.06829659,0,06-06-2024,1,Thursday,23,Storage,Warehouse Utility Area,Night,0.75,89.21,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-046,SNSR-1046,READ-00046,2024-06-06 02:27:41+00:00,10.1,general,40.4406,-79.9959,41 Forbes Ave,Pittsburgh,PA,15222,USA,82,active,FALSE,0,,1,0.729281173,10.45985258,1.001516295,1.069510059,50,18.98742598,13.51867746,3,6,0,110.5962251,24.32138388,2,11.30736933,7.999679901,18.96418349,16.02240086,0,06-06-2024,2,Thursday,23,Administration,Office Block,Night,0.86,37.75,0,0,Not Needed,Low,No Dispatch Needed,37.75,0
BIN-047,SNSR-1047,READ-00047,2024-06-06 03:43:12+00:00,54.2,recycling,46.2044,6.1432,34 Rue du Rhône,Geneva,GE,1204,Switzerland,44.5,active,FALSE,0,,1,0.807516249,15.07357714,1.298295179,1.081056191,50,34.18348797,20.69969282,3,6,0,126.30194,25.10766999,17,12.06829659,11.30736933,15.08453337,19.22525756,0,06-06-2024,3,Thursday,23,Production,Packaging and Production,Night,0.86,56.11,0,0,Not Needed,Low,No Dispatch Needed,56.11,0
BIN-048,SNSR-1048,READ-00048,2024-06-06 04:58:56+00:00,79.3,organic,59.9139,10.7522,11 Karl Johans gate,Oslo,Oslo,154,Norway,37.6,active,FALSE,0,,1,0.881207584,43.17508846,1.149963931,0.727182406,50,39.11545649,14.98449726,3,6,0,148.5166921,27.02701112,13,16.02240086,12.06829659,11.17663688,20.42076244,0,06-06-2024,4,Thursday,23,Cafeteria,Food Waste Area,Night,0.58,98.69,0,0,Not Needed,Medium,No Dispatch Needed,98.69,0
BIN-049,SNSR-1049,READ-00049,2024-06-06 06:14:41+00:00,100,hazardous,-75.25,-0.0715,Research Base,Antarctica,Ross,1,Antarctica,7.9,out_of_service,TRUE,0,,0,0.745451841,10.25307919,1.201966877,0.924767569,50,41.18323322,19.43386537,3,6,0,178.3420143,22.98540305,17,19.22525756,16.02240086,13.43574454,20.94008985,0,06-06-2024,6,Thursday,23,Quality Lab,Chemical Handling Area,Morning,1.06,80.66,1,1,Pending,High,Awaiting Vehicle,0,0
BIN-207,SNSR-8041,READ-30007,2024-06-01 12:05:00+00:00,47.7,recycling,1.3521,103.8198,Orchard Rd,Singapore,SG,238897,Singapore,82.9,active,FALSE,0,,0,0.908508139,40.4782167,0.825399698,0.979358811,50,39.80367739,18.54290536,5,6,1,145.810654,22.89681223,1,18.38772004,17.34173922,14.60939945,22.62262919,0,01-06-2024,12,Saturday,22,Production,Packaging and Production,Morning,1.13,98.82,0,0,Not Needed,Low,No Dispatch Needed,98.82,0
BIN-208,SNSR-8045,READ-30008,2024-06-01 13:19:00+00:00,85.1,organic,41.9028,12.4964,Via del Corso,Rome,RM,186,Italy,49.3,active,FALSE,0,,1,0.629617861,35.13395116,1.246491405,1.025586781,50,44.48618814,23.61643749,5,6,1,199.0712262,26.75824962,5,19.09101268,18.38772004,16.86821927,25.22653174,0,01-06-2024,13,Saturday,22,Cafeteria,Food Waste Area,Morning,1.18,96.3,1,0,Not Needed,Medium,Vehicle Ready,0,0
BIN-209,SNSR-8051,READ-30009,2024-06-01 14:45:00+00:00,0,other,34.0522,-118.2437,Sunset Blvd,Los Angeles,CA,90028,USA,8.2,out_of_service,FALSE,0,,1,0.743386291,12.57393756,1.149632899,0.871924751,50,46.72328694,22.51564386,5,6,1,183.64551,24.07269527,10,22.62262919,19.09101268,18.95223945,28.20478576,0,01-06-2024,14,Saturday,22,Storage,Warehouse Utility Area,Evening,0.87,54.15,0,0,Not Needed,Low,No Dispatch Needed,54.15,0
BIN-210,SNSR-8054,READ-30010,2024-06-01 15:03:00+00:00,75.3,hazardous,52.3676,4.9041,Damrak,Amsterdam,NH,1012,Netherlands,38.7,active,FALSE,0,,1,0.646347624,23.93232321,1.34922341,1.054499956,50,52.56204676,27.7617611,5,6,1,192.3703276,23.27917182,15,25.22653174,22.62262919,21.02429895,28.77683149,0,01-06-2024,15,Saturday,22,Quality Lab,Chemical Handling Area,Evening,1.05,116.94,0,1,Pending,Medium,No Dispatch Needed,116.94,0
BIN-211,SNSR-8057,READ-30011,2024-06-01 16:22:00+00:00,36.6,general,40.7128,-74.006,Broadway,New York,NY,10007,USA,57.1,active,FALSE,0,,0,0.94524137,55.4132943,1.157612892,0.71830015,50,53.07888951,24.76284996,5,6,1,233.0547322,24.89893514,15,28.20478576,25.22653174,22.80732145,32.67151597,0,01-06-2024,16,Saturday,22,Administration,Office Block,Evening,0.72,134.41,0,1,Pending,Low,No Dispatch Needed,134.41,0
BIN-212,SNSR-8062,READ-30012,2024-06-01 17:44:00+00:00,10.5,organic,43.6532,-79.3832,Queen St W,Toronto,ON,M5H 2N2,Canada,16.9,maintenance,FALSE,1,Overflow Warning,1,0.849319251,21.97809453,1.068308603,0.722408913,50,58.05297288,34.12647824,5,6,1,240.3112663,26.02949602,0,28.77683149,28.20478576,24.99728955,36.08506521,0,01-06-2024,17,Saturday,22,Cafeteria,Food Waste Area,Evening,0.72,87.34,0,0,Not Needed,Low,No Dispatch Needed,87.34,0
BIN-213,SNSR-8068,READ-30013,2024-06-01 18:05:00+00:00,99.9,recycling,51.5074,-0.1278,Oxford St,London,ENG,W1D 1BS,UK,12.8,out_of_service,TRUE,0,,1,0.73235921,17.2447436,0.593674768,1.193560336,50,75.49735288,33.14700735,5,6,1,285.1155134,26.29213557,8,32.67151597,28.77683149,27.52548172,37.3282521,0,01-06-2024,18,Saturday,22,Production,Packaging and Production,Evening,1.19,77.45,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-214,SNSR-8073,READ-30014,2024-06-01 19:23:00+00:00,53.2,hazardous,-22.9068,-43.1729,Avenida Atlântica,Rio de Janeiro,RJ,22010-000,Brazil,44.9,active,FALSE,0,,1,0.62542334,34.47263801,0.867715803,0.916114385,50,77.81990214,38.43565601,5,6,1,276.8892888,27.54085612,5,36.08506521,32.67151597,30.13080164,38.46463949,0,01-06-2024,19,Saturday,22,Quality Lab,Chemical Handling Area,Evening,0.92,150.86,0,1,Pending,Low,No Dispatch Needed,150.86,0
BIN-215,SNSR-8078,READ-30015,2024-06-01 20:49:00+00:00,81,organic,59.3293,18.0686,Drottninggatan,Stockholm,ST,111 51,Sweden,51.3,active,FALSE,0,,1,0.724392929,59.28252271,0.765202368,0.776236308,50,77.09648805,40.81843537,5,6,1,264.2081578,24.59357298,15,37.3282521,36.08506521,32.39394596,39.60655527,0,01-06-2024,20,Saturday,22,Cafeteria,Food Waste Area,Evening,0.78,163.85,1,1,Pending,Medium,Vehicle Ready,0,0
BIN-216,SNSR-8083,READ-30016,2024-06-01 21:10:00+00:00,17.7,other,37.7749,-122.4194,Market St,San Francisco,CA,94103,USA,12.1,maintenance,FALSE,0,,1,0.730073329,22.10276358,0.743989643,1.013345956,50,76.05353716,31.66306951,5,6,1,278.128295,24.71121632,2,38.46463949,37.3282521,34.44823504,41.17140312,0,01-06-2024,21,Saturday,22,Storage,Warehouse Utility Area,Evening,1.01,84.11,0,0,Not Needed,Low,No Dispatch Needed,84.11,0
BIN-217,SNSR-8088,READ-30017,2024-06-01 22:36:00+00:00,90.3,general,28.7041,77.1025,Connaught Place,Delhi,DL,110001,India,18.9,maintenance,TRUE,0,,1,0.891842471,43.60677737,1.473010555,1.161996132,50,82.24010995,44.84179281,5,6,1,290.3198621,26.29697444,19,39.60655527,38.46463949,36.30060895,43.50805063,1,01-06-2024,22,Saturday,22,Administration,Office Block,Night,0.93,141.27,1,1,Pending,High,Vehicle Ready,0,0
